,title,link
0,BTS (방탄소년단) - Undelivered Truth (전하지 못한 진심) (Feat. Steve Aoki)  (Color Coded Lyrics Han/Rom/Eng),https://youtube.com/watch?v=CCsZVW1Y1GM
0,[가사/lyrics] 김하온(HAON)-붕붕 (feat.식케이 Sik-K)(Prod.GroovyRoom),https://youtube.com/watch?v=15k1g5MPrM0
0,Epik High 에픽하이 - 'Lovedrunk ft Crush (술이 달다 ft 크러쉬)' LYRICS (Color Coded ENG/ROM/HAN),https://youtube.com/watch?v=KZztQRgbaXA
0,창모 (CHANGMO) - 더 위로 [Boyhood]ㅣLyrics/가사,https://youtube.com/watch?v=s1selUEn7D8
0,MINO (송민호) - FIANCÉ (아낙네) (Color Coded Lyrics Han|Rom|Eng),https://youtube.com/watch?v=H372U4KnPf4
0,블루 (BLOO) - Downtown Baby [Downtown Baby]ㅣLyrics/가사,https://youtube.com/watch?v=Ryqe-s6BJ3M
0,오반 (OVAN) - 행복 가사,https://youtube.com/watch?v=YTzBBM54ObM
0,MC몽 - 내 생애 가장 행복한 시간 (Feat. 허각) / 가사,https://youtube.com/watch?v=a2YHVm393Us
0,"[REUPLOAD] Heize (헤이즈) - And July (Feat. DEAN, DJ Friz) [Colour Coded Lyrics Han/Rom/Eng]",https://youtube.com/watch?v=Y_srPMPo918
0,싸이(PSY) - 어땠을까 (Feat. 박정현) [가사/Lyrics],https://youtube.com/watch?v=_w6RRuEEv7s
0,펀치넬로 (punchnello) - 낙서 (Feat. 백예린) (Prod. by WOOGIE) | 가사,https://youtube.com/watch?v=Yg-RiZQNho8
0,BTS (방탄소년단) - I'm Fine (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=tGVjM8b3Xwo
0,프리스타일_수취인불명 [가사],https://youtube.com/watch?v=aGQyJWj4I1A
0,"블랙넛 (Black Nut), 한요한, 스윙스 (Swings) - 그라타타 [Cumpilation]│가사, Lyrics",https://youtube.com/watch?v=xIzQpDRkD5c
0,BTS (방탄소년단) 'Answer : Love Myself' (Color Coded Lyrics),https://youtube.com/watch?v=o_SYttJm0SE
0,BTS - Blood Sweat & Tears (방탄소년단 - 피 땀 눈물) [Color Coded Lyrics/Han/Rom/Eng/가사],https://youtube.com/watch?v=b23_UkBrrQk
0,창모 (CHANGMO) - 세레나데 [Boyhood]ㅣLyrics/가사,https://youtube.com/watch?v=E6cJTS5HvSI
0,BTS Jungkook Euphoria lyrics[color lyrics],https://youtube.com/watch?v=5BdSZkY6F4M
0,"기리보이 (Giriboy)  - 거지 (Feat. YUNHWAY, Jhnovr, JUSTHIS) [치명적인 앨범 Ⅲ]ㅣLyrics/가사",https://youtube.com/watch?v=4-0KGd-mQdc
0,로꼬(Loco) - 시간이들겠지(It Takes Time)(Feat. Colde) 가사ㅣLyricsㅣsmay,https://youtube.com/watch?v=9vspsjrkE18
0,기리보이 (Giriboy) - 이혼서류 (Prod. By Minit)ㅣLyrics/가사,https://youtube.com/watch?v=ysYsSyer2T4
0,온도 (Temperature) (Feat. 수란 SURAN) - MC몽 | 가사 (Lyrics),https://youtube.com/watch?v=5o8C8WgyuYQ
0,MC몽 - 죽을 만큼 아파서 (Sick Enough To Die) Feat.Mellow 가사,https://youtube.com/watch?v=FG1zUHK5Szs
0,[Han/Eng] Trip - Leellamarz feat. Hannah | ENG LYRICS Translation,https://youtube.com/watch?v=uPOdWczJGUI
0,"릴타치 (Lil tachi), 영비, 윤훼이 (YUNHWAY), 저스디스 (JUSTHIS) - 나쁜맛 [Cumpilation]│가사, Lyrics",https://youtube.com/watch?v=xmGKCLZ_OJc
0,죽일 놈 (Guilty) - 다이나믹 듀오 (가사),https://youtube.com/watch?v=Q5_x3Gwdirw
0,BTS (방탄소년단) -  I NEED U [Color Coded Lyrics] Han|Rom|Eng,https://youtube.com/watch?v=Ri8Z6nIPvq8
0,헤이즈 (HEIZE)－「널 너무 모르고 DON'T KNOW YOU」 [LYRICS] 가사 한국어,https://youtube.com/watch?v=IXg0Vml5REQ
0,"서동현(BIG Naughty) - 문제 (Feat.쿠기(Coogie) [쇼미더머니 8 Episode 4]│가사, Lyrics",https://youtube.com/watch?v=yNzsgTKFWcQ
0,YUMDDA (염따) - zoom [Lyrics/가사버전],https://youtube.com/watch?v=J_q0Hyo_g5g
0,프라이머리(Primary) - 자니(Johnny)(Feat. 다이나믹 듀오 (Dynamic Duo)) 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=YE9KtT6pgcE
0,MC몽_너에게 쓰는 편지(feat.린) [가사],https://youtube.com/watch?v=nE0_CWREskg
0,"릴러말즈 (Leellamarz) - 방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND) [VIOLINIST]ㅣLyrics/가사",https://youtube.com/watch?v=gKMN9QzCKKI
0,지코(ZICO) - Boys And Girls(보이즈앤걸스)(Feat. Babylon) 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=Rw-XAqV7bL4
0,"우디 고차일드, 최엘비, 서동현, 영비, 칠린호미 - 바다 (Feat. 기리보이) (Prod. 기리보이) [쇼미더머니 8 Episode 2]ㅣLyrics/가사",https://youtube.com/watch?v=8nmaFs2D9Gg
0,[가사] 창모(CHANGMO) - 위업 (Feat. Okasian & Uneducated Kid),https://youtube.com/watch?v=qvJKbg7nZ3c
0,IMJMWDP - IMJMWDP 가사 Color Coded Lyrics Han|Rom|Eng,https://youtube.com/watch?v=swEyf7noXzQ
0,Epik High ft. Younha- 우산 (Umbrella) lyrics [Eng. | Rom. | Han.],https://youtube.com/watch?v=n9UDLRW2C1Q
0,BTS (방탄소년단) - ON (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=VnWo9-Dioik
0,BTS (방탄소년단) - 00:00 (Zero O'Clock) (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=sBWesVezIrc
0,BTS Friends Lyrics (방탄소년단 친구 가사) [Color Coded Lyrics/Han/Rom/Eng],https://youtube.com/watch?v=7C0W70FgeWo
0,BTS JIMIN - 'FILTER' Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=XhQAAdoTdgw
0,"Jungkook (BTS) ""My Time (시차)"" Lyrics",https://youtube.com/watch?v=VTh7DIOfd1w
0,BTS Moon Lyrics (방탄소년단 Moon 가사) [Color Coded Lyrics/Han/Rom/Eng],https://youtube.com/watch?v=wd2qbIh6wYQ
0,BTS (방탄소년단) - Inner Child (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=f_YO7BBOTSk
0,BTS (방탄소년단) - UGH! (욱) (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=y-0QlQH5d3Y
0,BTS - Louder than bombs (w/Troye Sivan) (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=7HM3jYptRDg
0,BTS We are Bulletproof : the Eternal Lyrics (방탄소년단) [Color Coded Lyrics/Han/Rom/Eng],https://youtube.com/watch?v=d-Fb38_xMOY
0,BTS SUGA Interlude : Shadow (Full Length Edition) Lyrics [Color Coded Lyrics/Han/Rom/Eng/가사],https://youtube.com/watch?v=Tw5hSRabTyo
0,"BTS RM, SUGA - 'RESPECT' Lyrics [Color Coded_Han_Rom_Eng]",https://youtube.com/watch?v=PGlNNesooys
