,title,link
0,마마무 (MAMAMOO) - 자꾸 더 보고싶은 사람 (낭만닥터 김사부2 OST PART.06) / 가사,https://youtube.com/watch?v=eB-R6WX_sdQ
0,씨야(SeeYa) - 사랑의 인사 | 가사,https://youtube.com/watch?v=b4DgdrHqFyk
0,청하 (CHUNG HA) - 나의 그대 (낭만닥터 김사부2 OST PART.08) / 가사,https://youtube.com/watch?v=K4f2e9cIgxo
0,에이프릴 세컨드 (April 2nd) - 그리움의 언덕 (사랑의 불시착 OST PART.07) / 가사,https://youtube.com/watch?v=__st5YZluSQ
0,에이트 (8eight) - 또 사랑에 속다 / 가사,https://youtube.com/watch?v=JD2Fpy-yOO8
0,씨야 - 미친 사랑의 노래 (가사),https://youtube.com/watch?v=YP4RasY3UUM
0,헤이즈 (Heize) - 다 그렇지 뭐 (낭만닥터 김사부2 OST PART.04) / 가사,https://youtube.com/watch?v=HhEflYRi6go
0,양다일 - 사랑 이토록 어려운 말 (낭만닥터 김사부2 OST PART.05) / 가사,https://youtube.com/watch?v=vlzR7viLbec
0,M.C the MAX (엠씨 더 맥스) - 처음처럼 / 가사,https://youtube.com/watch?v=cqzISZnLgCo
0,BTS V - Sweet Night (ITAEWON CLASS OST Part.12) Lyrics,https://youtube.com/watch?v=Wq-ezXSLPOU
0,노을(Noel) - 문득 / 가사,https://youtube.com/watch?v=3p_OBM79mus
0,Yoonmirae (윤미래) - Say (Itaewon Class OST Part 8) Lyrics (Han/Rom/Eng/가사),https://youtube.com/watch?v=Me3YtZ339mM
0,백현 (EXO) - 너에게 가는 이 길 위에서 (하이에나 OST PART.02) / 가사,https://youtube.com/watch?v=C8-p1MErFHg
0,전상근 - 돌아와 줘 / 가사,https://youtube.com/watch?v=SJzqkLYS8hA
0,청하(CHUNG HA) - 솔직히 지친다 / 가사,https://youtube.com/watch?v=1MeyT8RxbDw
0,크러쉬(Crush) - 어떤 말도 (이태원 클라쓰 OST PART.11) / 가사,https://youtube.com/watch?v=HYH1SM2CCi8
0,"아이유 (アイユー) Feat. HIGH4 －「봄 사랑 벚꽃 말고 NOT SPRING, LOVE, OR CHERRY BLOSSOMS」LYRICS 가사 한국어",https://youtube.com/watch?v=4cLwb08bD0k
0,Joy (조이) - Introduce Me A Good Person Color Coded Lyrics/가사 [Han|Rom|Eng] Hospital Playlist OST,https://youtube.com/watch?v=2RbweKfsm8g
0,Yuju (유주) & Loco (로꼬) - Spring is gone by the chance (우연히 봄) [Han/Rom/Eng lyrics],https://youtube.com/watch?v=9BJTZmmK62Y
0,이우(LEEWOO) - 너를 / 가사,https://youtube.com/watch?v=cAHjoB9jEZY
0,씨야(SeeYa) 구두 (가사 첨부),https://youtube.com/watch?v=etEqrvQ7G_k
0,육성재 (YOOK SUNGJAE) - 그날의 바람 (Come With The Wind) | 가사,https://youtube.com/watch?v=birYO94CT6E
0,여인의 향기 - 씨야,https://youtube.com/watch?v=aiLC5J8awGI
0,K.Will - 러브블러썸 (Love Blossom) [Han & Eng],https://youtube.com/watch?v=C33cu48PA8s
0,주호 - 그때의 니가 그리워 [가사],https://youtube.com/watch?v=fErfeKMjfv0
0,Jo Jung Suk (조정석) - ALOHA [아로하] Lyrics/가사 [Han|Rom|Eng] 슬기로운 의사생활 OST Part 3 / Hospital Playlist OST,https://youtube.com/watch?v=LIhFZ3zmRKg
0,"HYNN (박혜원) - 아무렇지 않게, 안녕 (When I tell you goodbye) | 가사",https://youtube.com/watch?v=Etfgb6A7hSI
0,"임한별 - 안녕, 오늘의 그대에게 / 가사",https://youtube.com/watch?v=3SX-g62clbU
0,Kyuhyun (규현) - 'Confession Is Not Flashy' [화려하지 않은 고백] Lyrics/가사 [Han|Rom|Eng] Hospital Playlist OST,https://youtube.com/watch?v=CMovxGy_ihI
0,Kwon Jin Ah (권진아) - 'Lonely Night' Color Coded Lyrics/가사 [Han|Rom|Eng] 슬기로운 의사생활 OST Part 1,https://youtube.com/watch?v=6Bgu4WXmhqw
0,Urban Zakapa (어반자카파) - [그대 고운 내사랑] Lyrics/가사 [Han|Rom|Eng] 슬기로운 의사생활 / Hospital Playlist OST Part 5,https://youtube.com/watch?v=cCKBmaJICQY
0,WINNER - Remember (Easy Lyrics),https://youtube.com/watch?v=z8vFQerXams
0,Suho (수호) - 'For You Now (너의 차례) (feat. Younha (윤하))' Lyrics (Color Coded_Han_Rom_Eng),https://youtube.com/watch?v=cbGuJlLmAE8
0,권진아 (Kwon Jin Ah) - 뭔가 잘못됐어 (Something's Wrong) | 가사,https://youtube.com/watch?v=YOyCoeFHPJU
0,COOL (쿨) - Aloha (아로하) [Color Coded Lyrics Han/Rom/Eng],https://youtube.com/watch?v=oQjzTVCIK5A
0,그대만이 (You) - 장덕철 (Jang Deok Cheol) | 가사 (Lyrics),https://youtube.com/watch?v=H3LWwFwoKEU
0,한동근 - 보통 같으면 / 가사,https://youtube.com/watch?v=HaCofxZz3Pk
0,아이유(IU) - 금요일에 만나요(See you on Friday) (Feat. 장이정 Of HISTORY) / 가사,https://youtube.com/watch?v=5cT_ltYRAtE
0,[C's music] 토이 Toy - 좋은 사람 (가사 Lyrics Video),https://youtube.com/watch?v=07fhx6kPJf0
0,정은지 (JEONG EUNJI)_ 하늘바라기 (HOPEFULLY SKY) (Feat. 하림) [LYRICS] 가사 한국어,https://youtube.com/watch?v=Oe6z4yyja1w
0,전미도 - 사랑하게 될 줄 알았어 (슬기로운 의사생활 OST PART.11) / 가사,https://youtube.com/watch?v=CEd2FZkB3FU
0,휘인(Whee In) - 내 눈물 모아 (슬기로운 의사생활 OST PART.08) / 가사,https://youtube.com/watch?v=dnn1KS14L_I
0,신예영 - 넌 내가 보고 싶지 않나 봐  (가사),https://youtube.com/watch?v=sQ9VfQ9tjaY
0,벤(BEN) - 나쁜 놈 / 가사,https://youtube.com/watch?v=zaam9tfk2Co
0,길구봉구(GB9) - 은하수 / 가사,https://youtube.com/watch?v=1E1W7xuCANw
0,양다일 - 이해 / 가사,https://youtube.com/watch?v=214Z2HoETWg
0,NCT DREAM 엔시티드림 '너의 자리 (Puzzle Piece)' Color Coded Lyrics [Han/Rom/Eng],https://youtube.com/watch?v=21vvjDvLs3M
0,먼데이키즈(Monday Kiz) X 켄(KEN) - 견뎌야 하는 우리에게 (To Us Who Have to Endure) (Color Coded Lyrics Eng/Han/가사),https://youtube.com/watch?v=O43hEwW9BEg
0,이소라 -  바람이 부네요 가사첨부(lyrics) 슬기로운 의사생활 part 9,https://youtube.com/watch?v=fbptkqobvL8
0,백지영 - 사랑했던 날들 / 가사,https://youtube.com/watch?v=QiFvWeAgKKA
0,백지영 X 옹성우 - 아무런 말들도 / 가사,https://youtube.com/watch?v=EpMFkzt3C0g
0,황인욱 - 취했나봐 / 가사,https://youtube.com/watch?v=zRiRB1SAxeE
0,기리보이 - 농담처럼 (Prod. Zion.T) [농담처럼]ㅣLyrics/가사,https://youtube.com/watch?v=RiVN-71XeNk
0,임재현 X 문성욱 - 밤 / 가사,https://youtube.com/watch?v=yFTWWlxsdcI
0,"미도와 파라솔 - 너에게 난, 나에게 넌 (슬기로운 의사생활 OST PART.12) / 가사",https://youtube.com/watch?v=RY1iP3vZy8I
0,전상근 - 사랑은 지날수록 더욱 선명하게  남아 / 가사,https://youtube.com/watch?v=o6QeCDp2oyU
0,이예준 - 안녕과 안녕으로 / 가사,https://youtube.com/watch?v=QxutXonIHL0
0,로이킴 - 살아가는 거야 / 가사,https://youtube.com/watch?v=j4v7OiwNIdk
0,정승환 (Jung Seung Hwan) - 언제라도 어디에서라도 (Whenever Wherever) | 가사,https://youtube.com/watch?v=lI5pmLQg8sU
0,닐로(Nilo) - 비가 내린다 / 가사,https://youtube.com/watch?v=lpes45z3p9Q
0,이선희 - 안부 (Feat. 찬열) | 가사,https://youtube.com/watch?v=QGPjhS_LQZo
0,김나영 - 다른 누구 말고 너야 / 가사,https://youtube.com/watch?v=OwIuiUhFzPc
0,펀치 (Punch) - 안부 (Say hello) | 가사,https://youtube.com/watch?v=f_5d2ZeShSQ
0,전미도 - 사랑하게 될 줄 알았어 (슬기로운 의사생활 OST PART.11) / 가사,https://youtube.com/watch?v=CEd2FZkB3FU
0,하현우 (국카스텐) - 태양처럼 / 가사,https://youtube.com/watch?v=itDFBD7yAO8
0,신용재 - 첫 줄 / 가사,https://youtube.com/watch?v=c6cPqBE87cs
0,신용재 - 별이 온다 / 가사,https://youtube.com/watch?v=1T9GbBQi4BA
0,솔지(Soul_G) - 오늘따라 비가 와서 그런가 봐 / 가사,https://youtube.com/watch?v=5VmZ068TVjo
0,Lee Suhyun In Your Time Lyrics (이수현 아직 너의 시간에 살아 가사) | Color Coded | Han/Rom/Eng sub,https://youtube.com/watch?v=ONdqqjgQrkM
0,백지영 - 거짓말이라도 해서 널 보고싶어 / 가사,https://youtube.com/watch?v=Lu3TvqaB8YQ
0,산들 - 취기를 빌려 (취향저격 그녀 X 산들) | 가사,https://youtube.com/watch?v=d2ytH5mymWY
0,지아 - 오늘 술 한잔해요 / 가사,https://youtube.com/watch?v=LyAa-XrJXR8
0,Sam Kim (샘김) - Breath (숨) It's Okay To Not Be Okay OST Part 2 [사이코지만 괜찮아] Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=ppx8_k3sOQc
0,Park Won (박원) - My Tale It's Okay To Not Be Okay OST Part 3 [사이코지만 괜찮아 OST] Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=Ah3FrTNS9Nw
0,[1hour/recommendation] 공기남 - 인셉션,https://youtube.com/watch?v=MHPCtgD6gmA
0,주호 - 술도 못하는데 [가사],https://youtube.com/watch?v=ijHiFOJu0jE
0,비스트 [BEAST]－「비가 오는 날엔 ON RAINY DAYS」가사 한국어 [LYRICS],https://youtube.com/watch?v=qwn6ce9eEeI
0,"Gavy NJ (가비엔제이) ""X-Girlfriend (전 여친)"" LYRICS COLOR CODED (HAN/ROM/ENG/가사)",https://youtube.com/watch?v=yR_yoKe8jKQ
0,먼데이 키즈 X 이예준 - 나가 / 가사,https://youtube.com/watch?v=4llVa0O0rPY
0,규현 - 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) / 가사,https://youtube.com/watch?v=vIPug7A8Fds
0,에이치코드(H:CODE)  ➿  그대 없는 밤에   feat..전상근   (가사),https://youtube.com/watch?v=TVYo5FzT7hc
0,[Sung Shi Kyung] Every Moment of You (너의 모든 순간) YWCFTS OST (Hangul/Romanized/English Sub) Lyrics,https://youtube.com/watch?v=BciTZBx5YD0
0,성시경 - 희재 (국화꽃 향기 ost) 가사,https://youtube.com/watch?v=9sASsFbM9WE
0,박원 - 노력 / 가사,https://youtube.com/watch?v=3QemAhZhQqU
0,Kim Feel (김필) - Hallelujah (나도 모르는 노래) It's Okay To Not Be Okay OST Part 5 Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=SoTz6Lwg3t4
